xcenter,ycenter,fwhm,flux_2_apcor,flux_4_apcor,flux_6_apcor,flux_8_apcor,flux_10_apcor,err_2_apcor,err_4_apcor,err_6_apcor,err_8_apcor,err_10_apcor,RA_GAIA_WCS,DEC_GAIA_WCS,GAIA_CAT_RA,GAIA_CAT_DEC
2679.6370424886163,215.9334734420268,4.331204550085405,8.794512087867127e-19,1.5656153634359013e-18,2.2912209085709143e-18,2.785703292987482e-18,3.0256098933859005e-18,5.439822927257087e-19,8.628353655431053e-19,1.0790160429323258e-18,1.2163921686465358e-18,1.2852606414584547e-18,156.0106202926502,-0.44307589654319135,-999.0,-999.0
1651.7797304086469,239.7071843439314,4.972472480664625,8.581533884104593e-19,1.449802810864494e-18,1.6875204224399792e-18,1.7205199177980034e-18,1.7196312695730117e-18,5.372751074235687e-19,8.301092678562502e-19,9.257869749335631e-19,9.557795247367805e-19,9.688584670761655e-19,156.00962369942698,-0.45731892791054174,-999.0,-999.0
803.259584106739,261.6332038953478,3.2781439090019506,3.8555561458489884e-19,5.489078853617239e-19,7.08034038731441e-19,8.133606769931993e-19,8.99466990057249e-19,3.602436410449927e-19,5.111634114866235e-19,6.004770659837515e-19,6.585863276413651e-19,7.030246026843964e-19,156.00883281068099,-0.4690798809273037,-999.0,-999.0
1206.716931757866,264.10456289033283,2.0212412274750875,9.17038635018564e-18,8.718757502943428e-18,8.498357200453223e-18,8.289502363259082e-18,8.15775901900779e-18,1.7560432697901622e-18,2.035113280046234e-18,2.076442620357398e-18,2.0957547949934215e-18,2.1062718903578574e-18,156.00938729802505,-0.463504558913431,156.00939025695868,-0.4635054988518033
1681.5958188236957,326.79428223095664,4.963354993951804,8.895880206404348e-19,2.0604083145716336e-18,3.4183981972885615e-18,4.776082260140008e-18,5.714268647383207e-18,5.473985154803516e-19,9.903995263035379e-19,1.3189128108986272e-18,1.5940281688171539e-18,1.768049058613941e-18,156.01086703231667,-0.4570202250191734,-999.0,-999.0
2319.1786302547625,375.78218134409235,0.16672946935966018,5.826667927260214e-20,3.684650087564549e-19,9.755761222053618e-19,1.4183213380855505e-18,1.938338092792782e-18,1.4181705881818847e-19,4.2104598737024094e-19,7.075416556589143e-19,8.735700807067462e-19,1.0369856221122609e-18,156.01236701449312,-0.4482683405633415,-999.0,-999.0
1328.6291656950104,436.06909991823613,11.881971735230522,1.725383695173542e-19,4.068384653390027e-19,7.145523039714626e-19,8.544567229717657e-19,9.14474057594918e-19,2.411007588372457e-19,4.401461969635108e-19,6.03049212501906e-19,6.745782778510579e-19,7.0822151802949e-19,156.0119237098415,-0.46204313464047886,-999.0,-999.0
688.8590682382592,548.3170046118364,18.566894424848577,1.0413759743830759e-19,2.8186262452872294e-19,5.401995782995134e-19,7.395330750627974e-19,8.799070841373312e-19,1.8757161940642741e-19,3.6688300614544256e-19,5.252069505932391e-19,6.288555865887226e-19,6.965135424623897e-19,156.0126516652955,-0.4710355095755471,-999.0,-999.0
3075.770600211812,575.0534107069773,2.361191997486874,1.1452618427149373e-17,1.1065188449898069e-17,1.0798676459485797e-17,1.0577376091824764e-17,1.0384715918986615e-17,1.96241911575798e-18,2.2926285438243795e-18,2.3405631053471292e-18,2.3671682852954655e-18,2.3760764299917254e-18,156.01609968518974,-0.4380668984425208,-999.0,-999.0
979.8712946821584,597.574052493827,6.709551146358303,1.6056313755333878e-19,3.351320833706168e-19,5.4405730959120695e-19,7.207968759813482e-19,8.364582004247582e-19,2.327302683495762e-19,3.999191324544031e-19,5.271423226341338e-19,6.210529113964205e-19,6.7959270146219085e-19,156.01370844084306,-0.46707595658176987,-999.0,-999.0
1906.2793792762268,662.43096929122,6.049968282469908,5.159041999059678e-19,9.786550271638916e-19,1.3556903362148539e-18,1.6243709526886495e-18,1.7806496166014126e-18,4.167510091300207e-19,6.824473122948095e-19,8.305990750174394e-19,9.300076553173107e-19,9.879851048844997e-19,156.0158004380899,-0.4543512196433239,-999.0,-999.0
2163.5675779552475,676.0067465287832,0.16074341829303176,1.947960501304218e-19,8.281494641082414e-19,1.7972190086913874e-18,2.360619456850081e-18,2.756209568566107e-18,2.5693123191438996e-19,6.289545388526307e-19,9.57730959259365e-19,1.123332940537597e-18,1.2325680017377829e-18,156.0163200565744,-0.45081143572232796,-999.0,-999.0
3864.095648953247,824.649015316728,3.692316888856475,4.99236565984057e-19,7.598271103426816e-19,9.995998332514112e-19,1.1386768342515431e-18,1.1996223708995598e-18,4.098925971592182e-19,6.012615231717155e-19,7.131404981502205e-19,7.78612905741604e-19,8.110107299398306e-19,156.0205695211727,-0.42749230724168946,-999.0,-999.0
1625.18475031868,875.7668494364642,8.257807540887676,4.504594967199436e-19,1.0571524519596246e-18,1.8610685367113394e-18,2.6174601433038904e-18,3.0765720344675836e-18,3.9004634201099095e-19,7.106555249933625e-19,9.753856443082684e-19,1.1838527843396445e-18,1.3038350176218495e-18,156.0183895271996,-0.45851605672878426,-999.0,-999.0
3337.000122710097,859.0513658423179,2.6565420480458437,1.0743232681033795e-19,2.2189903263658987e-19,4.553443174334248e-19,6.020532115457442e-19,6.877704360871843e-19,1.9079354003952974e-19,3.265102335130777e-19,4.837934152022077e-19,5.703304226553208e-19,6.209951035612494e-19,156.02036576568827,-0.4348252387433223,-999.0,-999.0
3127.2682455332147,973.0087148246788,5.519059036174533,6.291294078170632e-19,1.2814026113081662e-18,1.8090593020401687e-18,2.264985843004412e-18,2.4800096479997867e-18,4.601906858114387e-19,7.807842925631081e-19,9.59204802634697e-19,1.0975460244459494e-18,1.1648527827514406e-18,156.0216719413693,-0.4378737662355678,-999.0,-999.0
2800.5548589855794,1075.1298593906267,6.7508878378746475,2.5655926356780447e-19,5.449553734682031e-19,7.719489719218257e-19,8.639038278097227e-19,9.000208173934918e-19,2.940433979602924e-19,5.095861988042663e-19,6.274351298501241e-19,6.796541526115137e-19,7.051317493254174e-19,156.02266350536794,-0.4425243461145617,-999.0,-999.0
894.7710659204583,1174.4885266589724,8.934884451877295,1.157788714593352e-19,3.6167657791660766e-19,5.519729353846101e-19,6.809669850433579e-19,7.407023134717097e-19,1.9768006248522937e-19,4.152395440613773e-19,5.306483462271886e-19,6.033077371227217e-19,6.392619584915068e-19,156.02158053780448,-0.46900490159527,-999.0,-999.0
1839.0017342931592,1246.5790513863221,5.0734705228983445,1.9991825843129286e-19,3.8356327930629015e-19,5.468356689922218e-19,7.104398782938235e-19,8.555045677315241e-19,2.597916355448926e-19,4.281987839189349e-19,5.294871672616941e-19,6.184279835530924e-19,6.901724607263234e-19,156.02379558495085,-0.45604316394379213,-999.0,-999.0
1836.0646754092345,1351.3019979749386,5.6775739602023,7.707536180499108e-19,1.4450436135632031e-18,1.8544035001260777e-18,1.9200749340545e-18,1.9623753558194664e-18,5.092685806741212e-19,8.289528113178672e-19,9.708741054110128e-19,1.0104467575638356e-18,1.0363034646446839e-18,156.02524067869965,-0.4562203278889794,-999.0,-999.0
254.34172611460792,1368.6071938252978,5.193878600130736,1.710797757323968e-19,3.469360327871609e-19,4.874955681190799e-19,6.731837920463903e-19,8.1674304324537125e-19,2.403519029501282e-19,4.0724108840371713e-19,4.999729327685648e-19,6.017685114818604e-19,6.739190916870316e-19,156.02344037201192,-0.47811314652719766,-999.0,-999.0
3733.780495283827,1472.9347240226389,11.960839821284484,1.3659302529359535e-19,3.492993617388126e-19,5.893670516883529e-19,5.9817712124523685e-19,6.150968170345076e-19,2.1481296433530252e-19,4.0846585201764434e-19,5.489273175349263e-19,5.672308028647848e-19,5.860255831200109e-19,156.02937071492678,-0.4301394874108311,-999.0,-999.0
1248.1312498394898,1552.3413598945983,2.97863179840566,6.612349737299835e-16,6.870001498502581e-16,6.729211678693871e-16,6.584786561501455e-16,6.479882007413118e-16,1.4911364127024985e-17,1.806472054289154e-17,1.8476231001647976e-17,1.8676838836673345e-17,1.8768606747324464e-17,156.02726396127684,-0.4646117436383664,156.02725607018084,-0.46460961697999414
2110.4663085395778,1621.4455033734555,4.633368889038034,1.926589592550283e-19,3.714178503529549e-19,5.2637907029120665e-19,6.2975830387126295e-19,7.031093307256241e-19,2.5504265634742925e-19,4.213883309192302e-19,5.195546032475197e-19,5.827883523412785e-19,6.272170844588228e-19,156.02933207078095,-0.4527784685183828,-999.0,-999.0
2192.7633011548637,1715.2765611715822,4.687683242543706,2.786677078785348e-19,5.028511230077313e-19,6.897640522942727e-19,7.643800580099851e-19,7.845721835986888e-19,3.0648791719741134e-19,4.897470755871325e-19,5.936629147955244e-19,6.404363028963123e-19,6.604760775007426e-19,156.03073638413835,-0.4517629099267412,-999.0,-999.0
3490.2422015293446,1752.7308640680264,4.674709119522594,3.626695417926378e-19,6.43965568258012e-19,8.852423534861213e-19,1.1000991008208196e-18,1.212253763499946e-18,3.4955767664353965e-19,5.540037195665302e-19,6.720772690950736e-19,7.669045490639951e-19,8.178825157614627e-19,156.03292773386124,-0.43387169303865397,-999.0,-999.0
