xcenter,ycenter,fwhm,flux_2_apcor,flux_4_apcor,flux_6_apcor,flux_8_apcor,flux_10_apcor,err_2_apcor,err_4_apcor,err_6_apcor,err_8_apcor,err_10_apcor,RA_GAIA_WCS,DEC_GAIA_WCS,GAIA_CAT_RA,GAIA_CAT_DEC
3294.4704933005514,140.6771890317614,9.79250998279389,2.8550503460403795e-19,6.896342082647349e-19,9.825348604082188e-19,1.1830108045729394e-18,1.2443389379156711e-18,2.4668286862344576e-19,4.518809753517009e-19,5.921299797643363e-19,6.59944085706545e-19,6.853599876873998e-19,39.796907322053464,-36.03522297104395,-999.0,-999.0
1803.9536258176768,164.69477549238076,5.125886116214095,2.783679496430281e-19,5.559563836139487e-19,7.154356227452113e-19,9.480216502906675e-19,1.1130050808427614e-18,2.4357125578864213e-19,4.0574598381366027e-19,5.053517550679733e-19,5.908451088699263e-19,6.481615740162309e-19,39.78129475137131,-36.018799779098785,-999.0,-999.0
1147.2296141140082,176.92096542324236,6.259185038855085,6.700154438107778e-19,1.3386029372459842e-18,1.610752908249473e-18,1.8554602581598205e-18,1.979701790079428e-18,3.778019153556342e-19,6.293765405558344e-19,7.578530019554916e-19,8.259607075694941e-19,8.634981245025588e-19,39.77439522712723,-36.01157667773214,-999.0,-999.0
3413.5513116073084,293.0008961237839,4.026981319882514,4.703354606977237e-19,7.05305745830598e-19,7.22632201333219e-19,7.624327418591239e-19,7.611890560068371e-19,3.1654780866948146e-19,4.569078817691529e-19,5.07772107572118e-19,5.298158606410837e-19,5.361237860201499e-19,39.796027963755655,-36.03781360693594,-999.0,-999.0
1874.866827137583,318.8970823971238,4.053192218953967,2.598218286864035e-18,4.2586901327596356e-18,4.8446064594843114e-18,5.440681195390839e-18,5.678332773267692e-18,7.44056842094149e-19,1.1228701232182917e-18,1.3149466646185034e-18,1.4156045640784059e-18,1.4646879541678195e-18,39.779895422747025,-36.02086866760933,-999.0,-999.0
3129.7913404191013,322.735341162466,4.691451855601935,3.704232104988208e-19,6.32507869163489e-19,6.7941451811011e-19,7.395812392344418e-19,7.53350963206425e-19,2.8092952034378836e-19,4.326932356849321e-19,4.923556341541432e-19,5.217987162558215e-19,5.333015946491444e-19,39.792708147930306,-36.0348957208591,-999.0,-999.0
1613.002810449964,359.9156721828209,7.220926562957153,7.091602178410837e-19,1.5072320080231533e-18,2.0623061567518453e-18,2.449119336160525e-18,2.5772520307550248e-18,3.8870174256012277e-19,6.678875278398694e-19,8.575799557650665e-19,9.49025774778527e-19,9.854031621536085e-19,39.77664574843227,-36.01828806068412,-999.0,-999.0
3243.180231037387,375.7453370229793,11.644330273528823,5.637411426520704e-19,1.4172678716280332e-18,2.1266374747868334e-18,2.747643020855395e-18,3.0737669736276963e-18,3.467265764439904e-19,6.4800233247482755e-19,8.714993265566695e-19,1.0063164033907765e-18,1.0780087780199841e-18,39.793139844426854,-36.03659961479138,-999.0,-999.0
3847.5758057557155,455.0520765626789,7.427211135960899,1.8548346999014235e-19,3.9026842935978843e-19,5.350681474313269e-19,6.525276602721289e-19,7.021777754664464e-19,1.9882968308678765e-19,3.399555928881825e-19,4.370187272813363e-19,4.902216912890808e-19,5.149769337719896e-19,39.79824429379613,-36.043996928046354,-999.0,-999.0
379.97654904485114,496.01066637783794,20.0097471172381,4.285237984980853e-20,1.4574030117108352e-19,2.3510637818924285e-19,3.3576756040220625e-19,3.839805486864942e-19,9.587374939683322e-20,2.0831546631908086e-19,2.9070041926794267e-19,3.5332248435683637e-19,3.8363288259123113e-19,39.76213359300396,-36.00566302802002,-999.0,-999.0
2542.3770474150956,491.6337276516221,4.005023063564801,2.404783624258696e-19,3.74730376546151e-19,4.225136244515588e-19,4.886240634498341e-19,5.141164198572079e-19,2.263929558002876e-19,3.331769310035318e-19,3.88540790451421e-19,4.246190715363486e-19,4.414077883271321e-19,39.784356301790275,-36.02974480284159,-999.0,-999.0
990.4746899641552,512.6775956715808,5.151247450994649,1.0199939655645431e-19,2.017432391639571e-19,2.763865806608167e-19,3.62601314288884e-19,4.0893123612877784e-19,1.4751701324877864e-19,2.446225286950297e-19,3.1449128396182556e-19,3.6611678592907045e-19,3.9413687032969297e-19,39.76815937699932,-36.01261066220622,-999.0,-999.0
3819.702607513995,561.1100165858134,4.896503509471184,6.5565408327789244e-18,1.1636544634799405e-17,1.363535827667763e-17,1.5819832365507064e-17,1.7027862315872798e-17,1.182529042208344e-18,1.8576102886053748e-18,2.2092257677524807e-18,2.4198560366454814e-18,2.546754051258709e-18,39.796495791415914,-36.04456530584798,-999.0,-999.0
1420.556616734648,586.7256159077148,5.415619890694247,3.038396861467036e-19,5.6010632600943955e-19,6.3264913050568155e-19,7.188432153391124e-19,7.290767969620854e-19,2.5444556686695305e-19,4.072053464760554e-19,4.751577266261243e-19,5.144994978188041e-19,5.247690899360018e-19,39.77154589774054,-36.018021258814315,-999.0,-999.0
