xcenter,ycenter,fwhm,flux_2_apcor,flux_4_apcor,flux_6_apcor,flux_8_apcor,flux_10_apcor,err_2_apcor,err_4_apcor,err_6_apcor,err_8_apcor,err_10_apcor,RA_GAIA_WCS,DEC_GAIA_WCS,GAIA_CAT_RA,GAIA_CAT_DEC
168.03507418104542,81.90181400527159,9.010154754016439,2.2435698296129628e-19,5.49144448789131e-19,8.87876437470663e-19,1.2264651813496401e-18,1.4264412661399345e-18,2.2684049118008387e-19,4.2418850049387205e-19,5.68140230006107e-19,6.789508118609316e-19,7.451595057712461e-19,228.5004134003133,0.9021981832998649,-999.0,-999.0
613.1985296374451,92.91247696052753,4.243689805456543,1.2534957910655312e-19,2.4017560277061714e-19,3.855668208529208e-19,5.494875311965296e-19,6.845698264741248e-19,1.696001513789207e-19,2.807724389668788e-19,3.7486603150142688e-19,4.552180543850513e-19,5.172900969939218e-19,228.5036549860785,0.9074655052353428,-999.0,-999.0
692.6045896500549,118.84018654076121,5.445075234426847,2.1650622341550844e-19,4.3818857013440335e-19,6.575846448397419e-19,8.637505381892447e-19,9.812056901359558e-19,2.227713089103969e-19,3.788784547087893e-19,4.889458626452219e-19,5.6988678543340295e-19,6.182841389689703e-19,228.50452090452782,0.9082376668434228,-999.0,-999.0
1729.872321467959,142.37867172248235,5.210845094389705,3.8502576267381847e-19,7.184717094586652e-19,9.535382079727217e-19,1.209227507870191e-18,1.4756952558336788e-18,2.97154566201862e-19,4.854169785474001e-19,5.895276644191928e-19,6.757374358193386e-19,7.603360581647714e-19,228.5120486909533,0.9205257419374752,-999.0,-999.0
993.0895879243473,122.99634796084668,2.5319679951651346,2.7573225278135227e-18,2.7683827425013904e-18,2.6213698065705274e-18,2.6241507742134076e-18,2.611877829667591e-18,7.942814082217124e-19,9.511357447013409e-19,9.745725896515826e-19,9.910307281815695e-19,1.005356556025462e-18,228.5066696484956,0.911815987871744,-999.0,-999.0
468.5571744937496,174.40803025629862,4.3276054794944905,3.60645031641354e-19,6.044994303003663e-19,7.930859117601141e-19,8.82048579058314e-19,9.137792149356037e-19,2.8735120113903494e-19,4.446760055807764e-19,5.364358859845452e-19,5.752330190676897e-19,5.958022531678907e-19,228.50362309394728,0.9051597875805429,-999.0,-999.0
586.1161054265693,232.97974857643547,2.403629590591935,7.240018118707283e-18,7.526638758948456e-18,7.169201144976664e-18,7.108077840150824e-18,6.959562339228356e-18,1.2869802213855904e-18,1.5679857318757852e-18,1.610905419699822e-18,1.6294270262851992e-18,1.6381472034310479e-18,228.50514741599255,0.9061619453545895,-999.0,-999.0
620.8791623698381,275.47501179853884,2.3134113126252154,9.181814559722406e-18,9.175755167719822e-18,8.693365157396742e-18,8.593387566092953e-18,8.429427020091799e-18,1.4493225765471885e-18,1.7312489235205799e-18,1.773869434981483e-18,1.7915423762378564e-18,1.8027479684099207e-18,228.50590041341187,0.9062824308902055,-999.0,-999.0
931.9621476887576,324.3596078725178,5.488933104460444,1.895085886579086e-19,3.7488367568153835e-19,4.934909371155948e-19,6.458754299651722e-19,8.679717578969337e-19,2.0905863110739337e-19,3.5211553558130466e-19,4.2725306201801665e-19,4.993964588197837e-19,5.91399368352567e-19,228.50866017666465,0.9096755322840392,-999.0,-999.0
1425.6035617640325,333.7266267986146,4.550948228714859,5.210675847132733e-19,8.94157344067369e-19,1.1734317460609486e-18,1.3780913396224755e-18,1.4682838773053157e-18,3.4532917052097672e-19,5.406178025540035e-19,6.520783760288602e-19,7.181050444083864e-19,7.535475072543401e-19,228.5122206622048,0.9155363115615925,-999.0,-999.0
663.87093388357,388.4170504129064,2.6106525826811957,3.2427720264480035e-17,3.358277269100769e-17,3.1787960031187423e-17,3.141625111412714e-17,3.074196250902469e-17,2.723678758340311e-18,3.311974635429333e-18,3.391836092283587e-18,3.4250951191126697e-18,3.442002331214831e-18,228.50755664518599,0.906009599953379,228.507558009511,0.9060091084912804
3262.006576003435,432.1606950118445,18.786332617586066,1.1199588184086453e-19,3.073359450040697e-19,5.816137513874841e-19,7.947955270380842e-19,9.299116315818543e-19,1.6028812417979227e-19,3.1732369080235137e-19,4.59650301136828e-19,5.462662826441738e-19,6.011328424465429e-19,228.52622959698857,0.9368948634822477,-999.0,-999.0
328.73886877733304,435.0141801161561,16.152967950518235,7.178984895624968e-20,2.5117167369959617e-19,4.220621917731267e-19,5.667505005721866e-19,6.384492960816745e-19,1.2840949326847265e-19,2.869246903525006e-19,3.917619395072603e-19,4.616688940022106e-19,4.988337274299301e-19,228.50577522390384,0.9016608033246882,-999.0,-999.0
3655.4314418247727,445.99911650893625,5.781362515759056,1.6947496074951843e-19,3.2282883795928193e-19,4.469306229800518e-19,5.594125138990086e-19,6.227559978923603e-19,1.9707701397234945e-19,3.251849479305526e-19,4.031317299871994e-19,4.587795467173736e-19,4.928877357444926e-19,228.52914380781334,0.9415212843584237,-999.0,-999.0
1689.9137925132316,533.2859573069519,4.606889298699957,2.3464558455639355e-19,4.3133124534412823e-19,6.078315053617266e-19,7.223483179135656e-19,7.789327889772326e-19,2.3183594191183565e-19,3.7574356359134266e-19,4.698295676209951e-19,5.208689899863161e-19,5.505409125794906e-19,228.5164626838643,0.9173153615678575,-999.0,-999.0
2922.818869332502,540.2295514262112,8.873215650064452,1.0962338633486636e-19,3.0575082475272e-19,4.403764836338032e-19,5.196263112089903e-19,5.373671736120707e-19,1.585712639735319e-19,3.164744494325525e-19,4.0014328186789654e-19,4.42227199765117e-19,4.581827457220551e-19,228.5251578190706,0.9320679760675042,-999.0,-999.0
244.51912659593734,565.4444198152027,4.8953564611458935,4.970929745940475e-19,8.348659308735695e-19,1.0204990158565498e-18,1.1397752462166322e-18,1.1838317915205198e-18,3.373209481262745e-19,5.22474403900169e-19,6.083272561770031e-19,6.53542274017891e-19,6.7751339548138e-19,228.5067528567562,0.8997386223161972,-999.0,-999.0
735.1147590514504,583.243438170313,2.1904661377407018,2.7609015229352633e-17,2.8214904306766957e-17,2.667587262761868e-17,2.636612453627604e-17,2.5838445600124104e-17,2.5131799021830107e-18,3.0357741964574187e-18,3.107180044875132e-18,3.13780474964533e-18,3.1556722052661588e-18,228.510393286255,0.9055039365807771,228.51039176515255,0.9055030037623899
3215.97767006672,592.1830524486712,5.51476391525893,7.400846934162645e-19,1.4473229881439053e-18,2.025348247380441e-18,2.471679079026376e-18,2.7558833646858643e-18,4.117620684564139e-19,6.8831854419683485e-19,8.577053746640379e-19,9.635684512112027e-19,1.0354984712753097e-18,228.52782926501214,0.9352244440974617,-999.0,-999.0
2902.9696890169216,688.6370440262452,4.67404917000189,1.0097777421867564e-17,1.7399305016310635e-17,2.2196328678754478e-17,2.5729012902793407e-17,2.839039994548502e-17,1.5208991432336275e-18,2.386745535172109e-18,2.840321070026712e-18,3.111067459928287e-18,3.327619276714331e-18,228.52680090588115,0.9307929821954364,-999.0,-999.0
4004.552113296325,647.5050804955374,6.616337682697159,1.833356397565376e-19,3.758923436496396e-19,5.402459207081229e-19,6.648602097446487e-19,7.088043272824587e-19,2.0499412873433897e-19,3.5090026451593893e-19,4.431969484816063e-19,5.001373951824118e-19,5.259550077678882e-19,228.53400164283156,0.9443048693367917,-999.0,-999.0
2741.296710455681,659.1778511890016,3.706408510191283,1.3053677745255888e-18,2.172588339949514e-18,2.8073454041332288e-18,3.2803293554003856e-18,3.538152144391024e-18,5.46552628132186e-19,8.426342174813751e-19,1.0084726245221114e-18,1.1076833139176542e-18,1.169310842337071e-18,228.52531794719624,0.9290578752326151,-999.0,-999.0
159.71664546252873,671.7263030275028,9.464094278542925,1.8827024694063712e-19,4.611285942996581e-19,6.599671120557212e-19,8.365683110350373e-19,9.0948724502128e-19,2.0793284347679031e-19,3.89025230122347e-19,4.90610536112481e-19,5.623401801992878e-19,5.980213356431652e-19,228.50743650271554,0.8979781325379106,-999.0,-999.0
3891.8891363916346,682.4768171291494,2.281065376273714,3.517931237752768e-18,3.6569058231034474e-18,3.487333933748441e-18,3.475001558833903e-18,3.4216479281420704e-18,8.97127625908653e-19,1.0930084763555737e-18,1.1236791347659933e-18,1.1396181560771666e-18,1.149221169978148e-18,228.53363454956283,0.9427080483290046,-999.0,-999.0
