xcenter,ycenter,fwhm,flux_2_apcor,flux_4_apcor,flux_6_apcor,flux_8_apcor,flux_10_apcor,err_2_apcor,err_4_apcor,err_6_apcor,err_8_apcor,err_10_apcor,RA_GAIA_WCS,DEC_GAIA_WCS,GAIA_CAT_RA,GAIA_CAT_DEC
3294.9821414890994,140.71461848742638,11.406304534864669,1.9303755591236932e-19,4.604255391385454e-19,8.330288958366494e-19,1.0215369317286777e-18,1.074518534444716e-18,2.5514147248534245e-19,4.683759918832066e-19,6.511351763995684e-19,7.370845354215219e-19,7.663074729815086e-19,39.79690743334295,-36.03522331883325,-999.0,-999.0
1803.0446326151061,165.39211796636727,2.46126077788952,7.183260572297773e-20,1.7266860587822838e-19,3.2999628440742137e-19,4.950861351842447e-19,5.696492805603962e-19,1.557076591585667e-19,2.869875021709957e-19,4.100924530140877e-19,5.134679898317683e-19,5.584254887834476e-19,39.781273357580005,-36.01878863427492,-999.0,-999.0
1147.629619367035,177.0228329940065,5.356161925744286,8.902189097832939e-19,1.625223126521506e-18,2.0739650238470114e-18,2.2439880985276203e-18,2.300911075621672e-18,5.477074542206566e-19,8.795824069306022e-19,1.0268631287062482e-18,1.0915635006920363e-18,1.1198220669608302e-18,39.77439640824946,-36.01157470455703,-999.0,-999.0
1495.2783488958057,319.7848251184311,4.824834589408378,5.823394941223483e-19,1.0516102415703869e-18,1.4518707346079082e-18,1.7134649821569448e-18,1.8549241384015774e-18,4.43034614115997e-19,7.076727978567624e-19,8.594415557718075e-19,9.543302693946261e-19,1.0062753968888678e-18,39.775990413673064,-36.01663531032175,-999.0,-999.0
1874.8798962404817,318.134346412712,2.8566685431295182,5.762472395991123e-19,7.922913471574805e-19,9.45524541570952e-19,1.0052132708282894e-18,1.0731335397535442e-18,4.406837532674731e-19,6.142291675632998e-19,6.93573011141725e-19,7.310408030062636e-19,7.655569583335296e-19,39.77990344597034,-36.020855594968154,-999.0,-999.0
1614.538601672437,361.0364111098357,6.740724718344653,3.3145683800693546e-19,6.637429330615982e-19,1.0284207071731755e-18,1.2089614946467242e-18,1.2585505260032371e-18,3.342696356360024e-19,5.622685801511792e-19,7.233885312306182e-19,8.017268418492789e-19,8.29123488452083e-19,39.77664376912355,-36.01830734425342,-999.0,-999.0
3243.4153484600292,375.72867928194523,10.988327285903805,5.100981758731292e-19,1.3422354205281796e-18,2.265002341631933e-18,2.8117195624351644e-18,3.10787368621448e-18,4.146852750883449e-19,7.995130383442537e-19,1.0733749514332995e-18,1.2222785729337865e-18,1.3021030528399692e-18,39.793137844882814,-36.0365961421505,-999.0,-999.0
3847.9249293396356,455.9438419340353,5.280882426323735,1.6564693806890874e-19,3.263774980488696e-19,5.038980670140972e-19,5.916780057099722e-19,6.228872602780651e-19,2.3634683073393777e-19,3.9438834420370245e-19,5.065771565355919e-19,5.61284697981995e-19,5.840232595558488e-19,39.7982300246192,-36.04400261448632,-999.0,-999.0
380.3398125797816,496.5773603345272,0.16103207683894905,7.926103345589189e-20,2.369727009210222e-19,4.761349854458015e-19,6.837478073988703e-19,8.383452525405537e-19,1.6382627930841133e-19,3.3669665923964123e-19,4.93423821518463e-19,6.048797198046482e-19,6.797341146324101e-19,39.76212897254026,-36.00566359457973,-999.0,-999.0
3819.4838963142597,561.4951201586518,3.435929837324469,2.6177159673706247e-18,3.9385042379471114e-18,5.002522118378726e-18,5.6321013784264406e-18,6.003565831249632e-18,9.39279796792056e-19,1.3695125200790836e-18,1.5953607443208514e-18,1.730363601297902e-18,1.8106679946601063e-18,39.79648268405783,-36.0445603265034,-999.0,-999.0
1773.5273248315914,609.6304415609402,6.828578005201838,1.5096045832990864e-19,3.478753668074495e-19,4.903664847693972e-19,6.464874763333534e-19,7.433664682832908e-19,2.257842457699953e-19,4.075123046339088e-19,5.004960770464658e-19,5.879527726682234e-19,6.399731765921807e-19,39.774845147516366,-36.02214060357966,-999.0,-999.0
2568.754649621199,633.1052262429824,23.913256124032507,6.748551015050154e-20,1.8039642982953386e-19,3.932273043739689e-19,6.470066630425205e-19,8.344675415439315e-19,1.510397780160841e-19,2.935694743133751e-19,4.479701233345399e-19,5.87380117837536e-19,6.762958506520095e-19,39.78267207170536,-36.03120480169538,-999.0,-999.0
3740.497911177053,700.480508986983,0.1665854041565281,8.814600943092485e-20,2.4786551323183666e-19,5.761848886848209e-19,1.007529306177478e-18,1.3498505344395173e-18,1.7293903174017452e-19,3.447865753659884e-19,5.432828293243915e-19,7.344501085607943e-19,8.623615967435637e-19,39.7937559124703,-36.04483143512791,-999.0,-999.0
1851.2341721243388,710.6688738481026,3.820165033890278,2.7697718457020374e-19,5.361974000296353e-19,9.232756287420933e-19,1.2667698930700257e-18,1.4332007734593236e-18,3.056135621913403e-19,5.054983004128061e-19,6.856189589863876e-19,8.209045133690445e-19,8.850548648914956e-19,39.77424819346269,-36.02384456275107,-999.0,-999.0
307.32018377071466,710.705869616082,3.7726079303020534,3.749987467284612e-19,5.617032623808075e-19,6.682868470961449e-19,6.928599118192248e-19,6.698696264448488e-19,3.555103305056267e-19,5.172039689565638e-19,5.831485688507313e-19,6.070546270343453e-19,6.052019899134149e-19,39.75842841782437,-36.00662299308059,-999.0,-999.0
3805.752360294622,723.7709388323623,6.25442336310924,2.121532911130201e-19,4.2004380950217696e-19,6.054577006562237e-19,7.16228597335819e-19,7.806711619155056e-19,2.6746216760254934e-19,4.473810926956449e-19,5.552556614036748e-19,6.1747787926736965e-19,6.536401607465876e-19,39.79410381409788,-36.04575221406777,-999.0,-999.0
