xcenter,ycenter,fwhm,flux_2_apcor,flux_4_apcor,flux_6_apcor,flux_8_apcor,flux_10_apcor,err_2_apcor,err_4_apcor,err_6_apcor,err_8_apcor,err_10_apcor,RA_GAIA_WCS,DEC_GAIA_WCS,GAIA_CAT_RA,GAIA_CAT_DEC
747.1968253514303,76.73391795350847,5.202616911146043,1.1942528780780976e-19,2.378117871962548e-19,3.0889617440637396e-19,4.238789633726066e-19,5.076094580110308e-19,1.596102149381672e-19,2.656754541113389e-19,3.328451705710385e-19,3.9658255085590807e-19,4.403949339022147e-19,195.75381151236124,10.1232102287861,-999.0,-999.0
1657.7918547218478,125.69278705481857,3.857506081925295,3.7569674110553816e-19,6.287606358025956e-19,7.2928270870007255e-19,8.555473059333606e-19,9.235390214791419e-19,2.827439629930174e-19,4.3118905524041046e-19,5.099246693051666e-19,5.61135696178416e-19,5.905614155032219e-19,195.74957606076364,10.111250999382127,-999.0,-999.0
2307.262972946993,178.80354858336452,0.16074341827578517,2.0319082471867234e-18,1.5188599422019693e-17,2.4491971514449303e-17,2.593382831207606e-17,2.5804797436118488e-17,6.574047147883594e-19,2.118122153936764e-18,2.95211632948517e-18,3.084114138990406e-18,3.1126811682334177e-18,195.74630885690019,10.102791502541255,-999.0,-999.0
3345.940187593157,219.6537004171899,10.551130993422856,1.6483285087552701e-19,4.811838375517464e-19,6.824571118619095e-19,8.44749787094095e-19,9.32035605866777e-19,1.8736102504957899e-19,3.772865419730117e-19,4.933427256994483e-19,5.576417448962597e-19,5.933344687447049e-19,195.741681497361,10.08909204363264,-999.0,-999.0
1608.792009512271,235.56547804229064,5.257216782842469,4.759208706665207e-19,9.026624133027716e-19,9.931679922901495e-19,1.177238082659941e-18,1.3706565898719281e-18,3.1829035954930324e-19,5.167656129682629e-19,5.953867427399516e-19,6.588122179460301e-19,7.20281955590225e-19,195.7482793483256,10.11232942336699,-999.0,-999.0
1960.7203859025678,232.68356425351692,0.1701183205606188,3.3233934139671584e-20,1.2524376113063034e-19,2.4574513750945256e-19,3.722967618304805e-19,4.876376418746784e-19,8.434428818853612e-20,1.9286034454023824e-19,2.965750714937874e-19,3.7095897247211927e-19,4.3017777559544907e-19,195.74693798471964,10.107623100034553,-999.0,-999.0
3210.459528868172,329.03864400468,7.45873065907391,1.5614020307683225e-19,3.9314615535343845e-19,5.448487725966368e-19,7.284775758199439e-19,8.933414771412196e-19,1.8238965167260482e-19,3.4115657098054673e-19,4.410708640309744e-19,5.1823842497065e-19,5.813571809373682e-19,195.7407306269167,10.091322325290097,-999.0,-999.0
127.11822018441492,357.7720601443436,3.5720700658843665,5.638398939644601e-19,8.192379633625401e-19,8.545271335077725e-19,9.117737996420919e-19,9.379320424907766e-19,3.4633561390087784e-19,4.920939228388861e-19,5.518290248218324e-19,5.790915472671818e-19,5.948916704077326e-19,195.75243540782486,10.132569220644486,-999.0,-999.0
2866.765421257268,391.9637054019393,3.3336657165461765,2.3100134317580997e-19,3.7928489317390854e-19,4.5959200294929e-19,6.204112074319646e-19,7.839656468770454e-19,2.218914077896717e-19,3.354279549245578e-19,4.0591879238680197e-19,4.797007395846576e-19,5.468999469711256e-19,195.74122590989276,10.09615089045497,-999.0,-999.0
1947.3486668696664,431.90136121092917,7.5311512828301455,3.5751977156362437e-19,7.96215009207032e-19,1.0783681167085755e-18,1.3168659048016144e-18,1.4314704706690678e-18,2.7582685409610543e-19,4.851713303792731e-19,6.198760871898613e-19,6.95759650440077e-19,7.344968666310261e-19,195.74429080087307,10.108571527757201,-999.0,-999.0
