xcenter,ycenter,fwhm,flux_2_apcor,flux_4_apcor,flux_6_apcor,flux_8_apcor,flux_10_apcor,err_2_apcor,err_4_apcor,err_6_apcor,err_8_apcor,err_10_apcor,RA_GAIA_WCS,DEC_GAIA_WCS,GAIA_CAT_RA,GAIA_CAT_DEC
3726.7894996217346,181.7071632569054,8.73974839158001,5.391870880380753e-19,1.232583285169979e-18,1.897076729252693e-18,2.2605825051676693e-18,2.4214746960415418e-18,4.2576645175785115e-19,7.652027086365774e-19,9.81303708713011e-19,1.0951939185089246e-18,1.1492511034803603e-18,89.38498811029702,-16.595112166785785,-999.0,-999.0
2911.2232245716796,210.67438808905166,7.862629566236769,2.474976909524309e-19,5.430118024356835e-19,7.675854844638899e-19,8.607764730291893e-19,9.044693753862089e-19,2.885831419686402e-19,5.082098065874799e-19,6.249135915908239e-19,6.772524788919144e-19,7.049918304601699e-19,89.37706570473057,-16.586697361651236,-999.0,-999.0
3841.43058831947,273.67050200593417,6.770724434783964,1.3525757025768647e-18,3.2396676560514476e-18,3.966586447185654e-18,4.739868622427909e-18,5.8302683391448054e-18,6.755161445402531e-19,1.2433094498010885e-18,1.4254657430310133e-18,1.5979839399586348e-18,1.8026923524618508e-18,89.38503606533037,-16.597152739057226,-999.0,-999.0
1810.8786280329678,357.05435672862166,3.265291290095276,6.424308575488806e-16,7.087660578995308e-16,6.957719080398574e-16,6.76783665425905e-16,6.653117722798363e-16,1.4690414273691734e-17,1.833982389946609e-17,1.8779238596376348e-17,1.892828872261206e-17,1.9014349189104554e-17,89.3651873825848,-16.57630205328115,89.36518690368571,-16.5763073975972
647.6686938241678,316.7836539502323,2.1947499087890203,1.4030899937719122e-17,1.2838920791843531e-17,1.2646262280132153e-17,1.226649232312474e-17,1.2079098062289194e-17,2.1709819472688973e-18,2.4682603189310537e-18,2.531534075908662e-18,2.5477742743705368e-18,2.5611076488542468e-18,89.35479585458502,-16.56357062625774,89.35479764528782,-16.56357115110071
3423.027204253619,355.4875431256783,2.1429857175141644,5.966550917183433e-18,5.454961286852759e-18,5.37690747207538e-18,5.234908569580884e-18,5.141091543487905e-18,1.4157346530916384e-18,1.6089604463375748e-18,1.6509147324594984e-18,1.6648272162006243e-18,1.6716637126188593e-18,89.38022853725364,-16.593433814463776,-999.0,-999.0
3739.6012084052895,424.9252227536051,19.161219258191114,1.8520619490395514e-19,5.516645308332934e-19,1.0467858076995797e-18,1.4664573636015164e-18,1.8021212044123783e-18,2.506624426184212e-19,5.14257588181405e-19,7.330141511333074e-19,8.889111737782054e-19,1.0023631401430865e-18,89.38240845943886,-16.597420748298386,-999.0,-999.0
730.7303622247783,540.1316050603607,5.448929218141688,2.835137222509115e-19,5.112841460730629e-19,7.384693766016075e-19,8.90248272370217e-19,1.0006968192608414e-18,3.0879676406565427e-19,4.930762583981988e-19,6.127894335040946e-19,6.882783530263707e-19,7.404252259014938e-19,89.35309128654994,-16.566448590848385,-999.0,-999.0
2011.607609112703,555.1706671799668,2.2397148961844953,1.7055428463693514e-17,1.5277295568282964e-17,1.5033706669835708e-17,1.4658889763224293e-17,1.4416099050872096e-17,2.393546048479134e-18,2.6924033651784596e-18,2.7600170938379584e-18,2.784848808040994e-18,2.7973265282157037e-18,89.3648593268098,-16.58020624671435,89.36485947104421,-16.580205520575
3781.1820939872846,596.1308708868767,5.553928758014799,1.050858635438649e-18,2.2388725432460255e-18,3.3650140705571202e-18,4.1344851359931245e-18,4.588710685106373e-18,5.943878183685495e-19,1.0313273766760417e-18,1.3070310884749057e-18,1.4812280301017404e-18,1.5820827403845241e-18,89.38089604876185,-16.599392083696543,-999.0,-999.0
